,index,country,points,price,variety
65502,107738,US,84,18.0,Chardonnay
65503,107739,US,84,34.0,Pinot Noir
65504,107740,US,84,19.0,Chardonnay
65505,107741,Australia,84,18.0,Riesling
65506,107743,US,83,42.0,Red Blend
65507,107746,US,83,22.0,Zinfandel
65508,107747,Portugal,83,10.0,Portuguese Red
65509,107749,US,83,25.0,Syrah
65510,107751,US,83,42.0,Pinot Noir
65511,107752,US,83,50.0,Cabernet Sauvignon
65512,107753,US,83,36.0,Syrah
65513,107756,France,83,8.0,Sparkling Blend
65514,107757,Spain,83,13.0,Red Blend
65515,107758,US,83,20.0,Rosé
65516,107759,US,83,34.0,Pinot Noir
65517,107761,Chile,91,30.0,Red Blend
65518,107762,Italy,91,40.0,Red Blend
65519,107763,US,91,18.0,Syrah
65520,107764,US,91,55.0,Cabernet Sauvignon
65521,107765,US,91,42.0,Red Blend
65522,107766,US,91,49.0,Merlot
65523,107767,US,90,12.0,Chardonnay
65524,107769,Italy,90,31.0,Red Blend
65525,107771,US,90,42.0,Cabernet Sauvignon
65526,107772,US,90,32.0,Malbec
65527,107774,France,90,23.0,Sauvignon Blanc
65528,107775,Chile,90,25.0,Malbec
65529,107778,US,90,33.0,Red Blend
65530,107779,US,90,25.0,Merlot
65531,107780,US,90,52.0,Pinot Noir
65532,107781,France,90,34.0,Chardonnay
65533,107782,US,90,35.0,Red Blend
65534,107783,US,90,35.0,Cabernet Sauvignon
65535,107784,US,90,21.0,Chardonnay
65536,107786,Chile,90,20.0,Cabernet Sauvignon
65537,107787,US,90,43.0,Pinot Noir
65538,107788,US,90,14.0,Merlot
65539,107789,US,90,40.0,Syrah
65540,107790,US,82,20.0,Zinfandel
65541,107791,Chile,81,20.0,Chardonnay
65542,107794,US,80,20.0,Syrah
65543,107795,Chile,80,16.0,White Blend
65544,107796,Chile,80,11.0,Rosé
65545,107797,US,80,10.0,Sauvignon Blanc
65546,107798,US,80,65.0,Cabernet Sauvignon
65547,107799,US,80,30.0,Pinot Noir
65548,107800,US,96,80.0,Cabernet Sauvignon
65549,107802,US,96,58.0,Cabernet Sauvignon
65550,107803,US,96,55.0,Zinfandel
65551,107805,US,96,57.0,Pinot Noir
65552,107807,US,95,54.0,Pinot Noir
65553,107808,US,95,55.0,Bordeaux-style Red Blend
65554,107809,US,95,85.0,Pinot Noir
65555,107810,US,95,50.0,Chardonnay
65556,107812,US,95,42.0,Chardonnay
65557,107813,US,95,50.0,Chardonnay
65558,107815,US,94,75.0,Red Blend
65559,107816,US,94,42.0,Pinot Noir
65560,107818,US,94,45.0,Syrah
65561,107819,US,94,45.0,Pinot Noir
65562,107820,Italy,87,12.0,Sangiovese
65563,107821,Italy,87,16.0,Red Blend
65564,107822,US,87,32.0,Chardonnay
65565,107823,Italy,87,18.0,Red Blend
65566,107824,US,87,27.0,Pinot Noir
65567,107825,Portugal,87,23.0,Portuguese Red
65568,107826,Italy,87,20.0,Red Blend
65569,107829,US,87,18.0,Pinot Noir
65570,107830,Italy,87,25.0,Red Blend
65571,107831,US,87,34.0,Cabernet Sauvignon
65572,107832,US,87,24.0,Pinot Noir
65573,107833,Italy,87,18.0,Red Blend
65574,107836,Italy,87,15.0,Sangiovese
65575,107837,US,87,20.0,Chardonnay
65576,107838,Spain,87,15.0,Tempranillo
65577,107841,US,87,19.0,Chardonnay
65578,107842,Spain,87,15.0,Tempranillo
65579,107843,US,87,38.0,Pinot Noir
65580,107845,US,87,30.0,Pinot Noir
65581,107846,US,87,20.0,Zinfandel
65582,107847,US,87,36.0,Syrah
65583,107848,Italy,87,30.0,Red Blend
65584,107851,US,95,38.0,Cabernet Sauvignon
65585,107855,US,94,38.0,Chardonnay
65586,107858,US,94,41.0,Chardonnay
65587,107859,US,94,55.0,Syrah
65588,107860,US,94,75.0,Bordeaux-style Red Blend
65589,107861,US,94,60.0,Pinot Noir
65590,107862,US,94,42.0,Cabernet Sauvignon
65591,107863,US,94,70.0,Sparkling Blend
65592,107864,Italy,94,64.0,Nebbiolo
65593,107865,US,94,70.0,Sparkling Blend
65594,107866,US,94,65.0,Pinot Noir
65595,107867,US,94,40.0,Zinfandel
65596,107871,US,94,55.0,Pinot Noir
65597,107872,US,94,65.0,Pinot Noir
65598,107873,US,94,70.0,Pinot Noir
65599,107879,Italy,94,75.0,Nebbiolo
65600,107880,Argentina,88,18.0,Merlot
65601,107881,US,88,24.0,Bordeaux-style Red Blend
65602,107883,US,88,20.0,Red Blend
65603,107884,Austria,88,46.0,Riesling
65604,107889,US,88,15.0,Red Blend
65605,107890,US,88,40.0,Pinot Noir
65606,107891,US,88,48.0,Pinot Noir
65607,107894,Spain,88,34.0,Tempranillo
65608,107895,US,88,30.0,Red Blend
65609,107897,Austria,88,27.0,Riesling
65610,107898,US,88,27.0,Cabernet Sauvignon
65611,107900,US,88,45.0,Pinot Noir
65612,107901,US,88,54.0,Pinot Noir
65613,107902,France,88,39.0,Pinot Noir
65614,107906,US,88,20.0,Red Blend
65615,107907,US,88,28.0,Cabernet Sauvignon
65616,107908,US,88,22.0,Syrah
65617,107909,US,88,19.0,White Blend
65618,107911,US,90,28.0,Chardonnay
65619,107912,Austria,90,29.0,Red Blend
65620,107914,Italy,90,75.0,"Corvina, Rondinella, Molinara"
65621,107915,Italy,90,65.0,"Corvina, Rondinella, Molinara"
65622,107916,Italy,90,25.0,"Corvina, Rondinella, Molinara"
65623,107917,Italy,90,42.0,"Corvina, Rondinella, Molinara"
65624,107919,Italy,90,40.0,"Corvina, Rondinella, Molinara"
65625,107920,Italy,90,80.0,"Corvina, Rondinella, Molinara"
65626,107922,US,90,60.0,Pinot Noir
65627,107926,Italy,90,45.0,"Corvina, Rondinella, Molinara"
65628,107927,Italy,90,60.0,"Corvina, Rondinella, Molinara"
65629,107928,US,90,20.0,Sauvignon Blanc
65630,107929,US,90,32.0,Cabernet Sauvignon
65631,107930,US,90,25.0,Chardonnay
65632,107931,Austria,90,42.0,Pinot Noir
65633,107932,Italy,90,60.0,"Corvina, Rondinella, Molinara"
65634,107933,Austria,90,30.0,Red Blend
65635,107935,US,90,70.0,Cabernet Sauvignon
65636,107936,France,90,65.0,Pinot Noir
65637,107939,Italy,90,40.0,"Corvina, Rondinella, Molinara"
65638,107940,US,84,34.0,Chardonnay
65639,107941,US,84,26.0,Merlot
65640,107942,US,84,12.0,Sangiovese
65641,107943,France,84,6.0,Sauvignon Blanc
65642,107944,US,84,36.0,Cabernet Sauvignon
65643,107946,US,84,34.0,Pinot Noir
65644,107948,France,84,10.0,Pinot Noir
65645,107949,US,84,10.0,Cabernet Sauvignon
65646,107950,Chile,84,22.0,Cabernet Sauvignon
65647,107951,Chile,84,13.0,Pinot Noir
65648,107952,France,84,9.0,Chardonnay
65649,107954,US,84,11.0,Zinfandel
65650,107955,US,84,18.0,Syrah
65651,107957,US,84,7.0,Shiraz
65652,107958,Chile,84,11.0,Sauvignon Blanc
65653,107960,US,84,10.0,Merlot
65654,107961,France,84,8.0,Chardonnay
65655,107962,US,84,38.0,Bordeaux-style Red Blend
65656,107966,US,84,12.0,Shiraz
65657,107970,US,91,24.0,Pinot Noir
65658,107972,US,91,19.0,Cabernet Sauvignon
65659,107973,US,91,36.0,Syrah
65660,107974,Italy,91,40.0,Syrah
65661,107975,Italy,91,40.0,Chardonnay
65662,107976,US,91,50.0,Pinot Noir
65663,107978,US,91,22.0,Riesling
65664,107980,US,91,75.0,Pinot Noir
65665,107981,US,91,45.0,Pinot Noir
65666,107982,US,91,80.0,Bordeaux-style Red Blend
65667,107988,US,91,30.0,Syrah
65668,107990,Italy,91,27.0,Merlot
65669,107991,US,91,59.0,Pinot Noir
65670,107992,Austria,91,37.0,Riesling
65671,107994,US,91,45.0,Cabernet Sauvignon
65672,107997,Austria,91,28.0,Riesling
65673,107998,US,91,60.0,Pinot Noir
65674,108005,France,92,100.0,Bordeaux-style Red Blend
65675,108030,US,83,24.0,Chardonnay
65676,108031,US,83,38.0,Chardonnay
65677,108032,US,83,32.0,Sangiovese
65678,108033,France,83,10.0,Sparkling Blend
65679,108034,Spain,83,6.0,White Blend
65680,108035,Spain,83,9.0,Tempranillo
65681,108036,Spain,83,13.0,White Blend
65682,108038,France,83,13.0,Sparkling Blend
65683,108039,France,83,16.0,Chardonnay
65684,108040,US,83,22.0,Zinfandel
65685,108041,US,83,45.0,Zinfandel
65686,108042,France,83,10.0,Chardonnay
65687,108045,US,83,100.0,Cabernet Sauvignon
65688,108046,Spain,83,17.0,Red Blend
65689,108048,France,83,12.0,Sparkling Blend
65690,108049,US,83,36.0,Syrah
65691,108051,US,83,65.0,Syrah
65692,108052,Spain,83,11.0,Tempranillo
65693,108053,Portugal,83,7.0,Portuguese Red
65694,108054,US,83,28.0,Chardonnay
65695,108055,US,83,28.0,Syrah
65696,108056,US,82,60.0,Bordeaux-style Red Blend
65697,108057,US,82,27.0,Zinfandel
65698,108058,Spain,82,9.0,White Blend
65699,108060,Chile,90,75.0,Malbec
65700,108063,US,90,29.0,Syrah
65701,108064,France,90,75.0,Chardonnay
65702,108065,US,90,24.0,Bordeaux-style Red Blend
65703,108067,US,90,28.0,Merlot
65704,108068,US,90,25.0,Syrah
65705,108069,US,90,18.0,Riesling
65706,108070,US,90,18.0,Cabernet Sauvignon
65707,108071,Chile,90,26.0,Syrah
65708,108073,US,90,42.0,Merlot
65709,108075,US,90,35.0,Cabernet Sauvignon
65710,108076,US,90,35.0,Merlot
65711,108078,US,90,14.0,Chardonnay
65712,108080,US,90,28.0,Cabernet Sauvignon
65713,108083,US,90,21.0,Red Blend
65714,108084,Chile,90,92.0,Cabernet Sauvignon
65715,108086,US,90,35.0,Cabernet Sauvignon
65716,108087,US,90,16.0,Riesling
65717,108088,US,90,25.0,Chardonnay
65718,108090,US,94,50.0,Pinot Noir
65719,108091,US,94,96.0,Cabernet Sauvignon
65720,108092,US,94,55.0,Cabernet Sauvignon
65721,108094,US,94,25.0,White Blend
65722,108095,US,94,50.0,Pinot Noir
65723,108096,US,94,40.0,Cabernet Sauvignon
65724,108097,US,93,35.0,Chardonnay
65725,108099,US,93,20.0,Syrah
65726,108100,France,93,28.0,Syrah
65727,108101,US,93,50.0,Red Blend
65728,108102,US,93,35.0,Syrah
65729,108103,US,93,35.0,Red Blend
65730,108105,US,93,45.0,Chardonnay
65731,108106,US,93,54.0,Pinot Noir
65732,108107,US,93,18.0,Sauvignon Blanc
65733,108108,US,93,67.0,Pinot Noir
65734,108109,US,93,35.0,Merlot
65735,108110,US,93,44.0,Pinot Noir
65736,108111,US,93,56.0,Pinot Noir
65737,108112,US,93,30.0,Chardonnay
65738,108113,US,93,50.0,Pinot Noir
65739,108115,US,93,32.0,Chardonnay
65740,108117,US,93,45.0,Pinot Noir
65741,108118,US,93,40.0,Pinot Noir
65742,108121,US,87,39.0,Chardonnay
65743,108123,US,87,37.0,Pinot Noir
65744,108124,US,87,42.0,Pinot Noir
65745,108125,Spain,87,49.0,Red Blend
65746,108126,US,87,13.0,Chardonnay
65747,108127,Italy,87,16.0,Cabernet Sauvignon
65748,108129,Italy,87,40.0,Red Blend
65749,108132,US,87,20.0,Pinot Noir
65750,108134,Spain,87,22.0,Tempranillo
65751,108136,France,87,20.0,Bordeaux-style Red Blend
65752,108138,US,87,28.0,Chardonnay
65753,108140,Portugal,87,7.0,Portuguese Red
65754,108141,Italy,87,17.0,Red Blend
65755,108142,US,87,18.0,Zinfandel
65756,108144,Italy,86,75.0,Cabernet Sauvignon
65757,108145,France,86,20.0,Bordeaux-style Red Blend
65758,108146,Italy,86,15.0,Sangiovese
65759,108147,US,86,13.0,Rosé
65760,108149,Spain,86,12.0,Tempranillo
65761,108152,US,88,30.0,Cabernet Sauvignon
65762,108153,US,88,40.0,Pinot Noir
65763,108154,US,88,36.0,Pinot Noir
65764,108156,US,88,22.0,Syrah
65765,108157,France,88,30.0,Pinot Noir
65766,108158,France,88,60.0,Pinot Noir
65767,108159,Austria,88,60.0,Pinot Noir
65768,108160,Spain,88,13.0,Tempranillo
65769,108161,US,88,20.0,Red Blend
65770,108162,US,88,25.0,Merlot
65771,108163,Argentina,88,22.0,Cabernet Sauvignon
65772,108166,US,88,32.0,Chardonnay
65773,108168,US,88,36.0,Zinfandel
65774,108169,France,88,29.0,Pinot Noir
65775,108170,US,88,30.0,Red Blend
65776,108171,Austria,88,18.0,Sauvignon Blanc
65777,108175,US,88,21.0,Cabernet Sauvignon
65778,108177,France,88,41.0,Pinot Noir
65779,108179,US,88,16.0,White Blend
65780,108180,US,94,50.0,Pinot Noir
65781,108181,US,94,50.0,Merlot
65782,108182,US,94,54.0,Syrah
65783,108183,Austria,94,60.0,Riesling
65784,108187,US,94,32.0,Chardonnay
65785,108188,US,94,55.0,Syrah
65786,108189,US,94,60.0,Pinot Noir
65787,108190,US,94,32.0,Chardonnay
65788,108191,US,94,50.0,Chardonnay
65789,108192,US,94,42.0,Cabernet Sauvignon
65790,108193,US,94,98.0,Cabernet Sauvignon
65791,108197,US,94,55.0,Pinot Noir
65792,108198,Austria,94,54.0,Riesling
65793,108199,US,94,55.0,Sparkling Blend
65794,108206,US,93,65.0,Pinot Noir
65795,108207,US,93,42.0,Sparkling Blend
65796,108208,US,93,40.0,Syrah
65797,108211,Italy,90,25.0,"Corvina, Rondinella, Molinara"
65798,108215,US,90,55.0,Pinot Noir
65799,108217,US,90,43.0,Pinot Noir
65800,108219,Italy,90,35.0,"Corvina, Rondinella, Molinara"
65801,108220,US,90,45.0,Pinot Noir
65802,108221,US,90,35.0,Cabernet Sauvignon
65803,108223,Italy,90,34.0,"Corvina, Rondinella, Molinara"
65804,108225,US,89,32.0,Chardonnay
65805,108230,Austria,89,30.0,Pinot Noir
65806,108231,US,89,32.0,Pinot Noir
65807,108235,Austria,89,60.0,Red Blend
65808,108237,US,89,22.0,Zinfandel
65809,108238,US,89,75.0,Cabernet Sauvignon
65810,108241,US,84,8.0,Syrah
65811,108242,US,84,14.0,Sauvignon Blanc
65812,108243,US,84,34.0,Chardonnay
65813,108245,France,84,7.0,Chardonnay
65814,108248,US,84,10.0,Merlot
65815,108250,US,84,12.0,Chardonnay
65816,108252,US,84,8.0,Merlot
65817,108255,France,84,10.0,Merlot
65818,108258,US,83,18.0,Sauvignon Blanc
65819,108259,France,83,6.0,Cabernet Sauvignon
65820,108260,US,83,50.0,Cabernet Sauvignon
65821,108261,US,83,13.0,Cabernet Sauvignon
65822,108262,US,83,38.0,Merlot
65823,108263,US,83,18.0,Sauvignon Blanc
65824,108264,US,83,38.0,Zinfandel
65825,108265,US,83,15.0,Rosé
65826,108266,France,83,10.0,Cabernet Sauvignon
65827,108267,US,83,20.0,White Blend
65828,108268,US,83,11.0,Chardonnay
65829,108269,US,83,15.0,White Blend
65830,108270,US,91,35.0,Pinot Noir
65831,108273,Argentina,91,70.0,Red Blend
65832,108275,US,91,45.0,Pinot Noir
65833,108276,US,91,95.0,Cabernet Sauvignon
65834,108278,Argentina,91,90.0,Malbec
65835,108279,US,91,52.0,Zinfandel
65836,108280,US,91,56.0,Syrah
65837,108282,Italy,91,60.0,Red Blend
65838,108284,US,90,15.0,Chardonnay
65839,108285,US,90,23.0,Chardonnay
65840,108287,US,90,48.0,Pinot Noir
65841,108291,US,90,35.0,Syrah
65842,108293,Italy,90,60.0,Red Blend
65843,108294,US,90,19.0,Riesling
65844,108297,US,90,35.0,Pinot Noir
65845,108298,France,90,24.0,White Blend
65846,108299,US,90,35.0,Chardonnay
65847,108312,France,91,60.0,Bordeaux-style Red Blend
65848,108330,France,90,32.0,Chardonnay
65849,108331,US,90,42.0,Red Blend
65850,108332,Chile,90,25.0,Syrah
65851,108334,US,90,16.0,Riesling
65852,108336,US,90,20.0,Cabernet Sauvignon
65853,108337,Chile,90,22.0,Red Blend
65854,108338,US,90,22.0,Merlot
65855,108339,US,90,35.0,Red Blend
65856,108340,US,90,55.0,Sangiovese
65857,108341,US,90,40.0,Zinfandel
65858,108344,Argentina,89,20.0,Cabernet Sauvignon
65859,108345,Chile,89,24.0,Cabernet Sauvignon
65860,108346,US,89,28.0,Tempranillo
65861,108348,France,89,27.0,Sauvignon Blanc
65862,108350,France,89,30.0,Chardonnay
65863,108352,US,89,30.0,Chardonnay
65864,108354,US,89,27.0,Cabernet Sauvignon
65865,108355,US,89,25.0,Syrah
65866,108357,Argentina,89,20.0,Malbec
65867,108358,US,89,18.0,Merlot
65868,108360,US,82,32.0,Sangiovese
65869,108361,US,82,68.0,Merlot
65870,108362,US,82,23.0,Pinot Noir
65871,108364,Spain,82,34.0,White Blend
65872,108365,US,82,50.0,White Blend
65873,108367,US,82,20.0,Bordeaux-style Red Blend
65874,108368,US,82,27.0,Zinfandel
65875,108371,Spain,82,10.0,Tempranillo
65876,108372,US,82,22.0,Chardonnay
65877,108375,US,82,16.0,Zinfandel
65878,108376,Spain,82,9.0,Tempranillo
65879,108378,Spain,82,16.0,Red Blend
65880,108381,US,82,38.0,Red Blend
65881,108384,France,82,9.0,Cabernet Sauvignon
65882,108386,Spain,82,19.0,Red Blend
65883,108387,US,82,17.0,Chardonnay
65884,108388,Spain,82,10.0,Tempranillo
65885,108389,US,82,18.0,Merlot
65886,108390,Argentina,93,90.0,Red Blend
65887,108391,US,93,36.0,Chardonnay
65888,108392,Argentina,93,57.0,Malbec
65889,108393,US,93,42.0,Chardonnay
65890,108394,US,93,45.0,Pinot Noir
65891,108395,US,93,45.0,Syrah
65892,108396,US,93,45.0,Cabernet Sauvignon
65893,108398,US,93,55.0,Pinot Noir
65894,108399,US,93,44.0,Red Blend
65895,108401,US,92,24.0,Chardonnay
65896,108404,US,92,60.0,Cabernet Sauvignon
65897,108405,US,92,48.0,Zinfandel
65898,108406,US,92,55.0,Pinot Noir
65899,108408,Argentina,92,50.0,Bordeaux-style Red Blend
65900,108410,US,92,45.0,Red Blend
65901,108411,US,92,21.0,Chardonnay
65902,108413,US,92,45.0,Cabernet Sauvignon
65903,108416,US,92,35.0,Pinot Noir
65904,108417,US,92,54.0,Pinot Noir
65905,108418,Australia,92,29.0,Shiraz
65906,108420,US,86,45.0,Pinot Noir
65907,108422,Italy,86,15.0,Merlot
65908,108423,Australia,86,17.0,Chardonnay
65909,108424,Australia,86,23.0,Chardonnay
65910,108425,Italy,86,24.0,Red Blend
65911,108426,Italy,86,39.0,Red Blend
65912,108429,New Zealand,86,24.0,Chardonnay
65913,108430,US,86,20.0,Chardonnay
65914,108431,US,86,35.0,Pinot Noir
65915,108432,France,86,32.0,Bordeaux-style Red Blend
65916,108433,France,86,10.0,Sauvignon Blanc
65917,108434,Italy,86,20.0,Red Blend
65918,108435,Australia,86,14.0,Chardonnay
65919,108436,Spain,86,15.0,Tempranillo
65920,108437,Portugal,86,10.0,Portuguese Red
65921,108439,Spain,86,10.0,White Blend
65922,108441,Italy,86,17.0,Red Blend
65923,108442,Australia,86,28.0,Chardonnay
65924,108443,Spain,86,10.0,Tempranillo
65925,108444,Spain,86,13.0,Tempranillo
65926,108445,Italy,86,16.0,Sangiovese
65927,108448,US,86,10.0,Chardonnay
65928,108449,Italy,86,41.0,Red Blend
65929,108450,Australia,88,24.0,Shiraz
65930,108451,US,88,17.0,Zinfandel
65931,108452,US,88,24.0,Chardonnay
65932,108454,US,88,40.0,Chardonnay
65933,108455,Australia,88,25.0,Shiraz
65934,108456,US,88,35.0,Chardonnay
65935,108460,US,88,24.0,Syrah
65936,108461,US,88,45.0,Syrah
65937,108462,Spain,88,26.0,Tempranillo
65938,108463,US,88,28.0,Cabernet Sauvignon
65939,108464,Austria,88,34.0,Red Blend
65940,108466,Australia,87,20.0,Shiraz
65941,108467,US,87,55.0,Zinfandel
65942,108470,US,87,42.0,Bordeaux-style Red Blend
65943,108474,US,87,20.0,Sangiovese
65944,108475,Argentina,87,11.0,Cabernet Sauvignon
65945,108482,US,93,38.0,Syrah
65946,108483,US,93,60.0,Cabernet Sauvignon
65947,108484,US,93,36.0,Merlot
65948,108488,US,93,24.0,Riesling
65949,108492,US,93,100.0,Cabernet Sauvignon
65950,108493,US,93,60.0,Pinot Noir
65951,108494,US,93,100.0,Cabernet Sauvignon
65952,108496,US,93,50.0,Red Blend
65953,108504,US,93,60.0,Pinot Noir
65954,108505,US,93,60.0,Pinot Noir
65955,108506,US,93,35.0,Chardonnay
65956,108508,US,93,50.0,Pinot Noir
65957,108509,Chile,93,80.0,Red Blend
65958,108510,Austria,89,40.0,Pinot Noir
65959,108511,Italy,89,40.0,"Corvina, Rondinella, Molinara"
65960,108513,Italy,89,45.0,"Corvina, Rondinella, Molinara"
65961,108514,Austria,89,62.0,Pinot Noir
65962,108515,Argentina,89,14.0,Chardonnay
65963,108518,Austria,89,37.0,Pinot Noir
65964,108522,Austria,89,30.0,Pinot Noir
65965,108523,Italy,89,60.0,"Corvina, Rondinella, Molinara"
65966,108524,US,89,40.0,Pinot Noir
65967,108526,Argentina,89,9.0,Tempranillo
65968,108527,US,89,24.0,Zinfandel
65969,108528,US,89,28.0,Pinot Noir
65970,108530,France,89,18.0,Sparkling Blend
65971,108531,Argentina,89,20.0,Malbec
65972,108533,Italy,89,25.0,"Corvina, Rondinella, Molinara"
65973,108534,US,89,25.0,Chardonnay
65974,108535,France,89,17.0,Sauvignon Blanc
65975,108536,Argentina,89,11.0,Malbec
65976,108537,Italy,89,34.0,"Corvina, Rondinella, Molinara"
65977,108540,US,83,15.0,Syrah
65978,108541,US,83,14.0,Merlot
65979,108542,US,83,24.0,Syrah
65980,108544,US,83,22.0,Zinfandel
65981,108545,France,83,12.0,Chardonnay
65982,108546,France,83,12.0,Shiraz
65983,108547,US,83,28.0,Chardonnay
65984,108551,US,83,25.0,Chardonnay
65985,108553,US,83,12.0,Syrah
65986,108555,US,83,15.0,Red Blend
65987,108556,US,83,22.0,Syrah
65988,108557,US,83,9.0,Sauvignon Blanc
65989,108558,US,83,28.0,Merlot
65990,108560,US,83,36.0,Chardonnay
65991,108562,US,83,14.0,Chardonnay
65992,108563,US,83,10.0,Merlot
65993,108564,US,83,13.0,Sparkling Blend
65994,108565,US,83,32.0,Merlot
65995,108567,US,83,10.0,Syrah
65996,108568,US,82,28.0,Zinfandel
65997,108569,France,82,10.0,Merlot
65998,108571,US,90,60.0,Pinot Noir
65999,108574,US,90,40.0,Pinot Noir
66000,108579,US,90,50.0,Cabernet Sauvignon
66001,108580,US,90,50.0,Pinot Noir
66002,108582,US,90,26.0,Bordeaux-style Red Blend
66003,108585,France,90,21.0,Malbec
66004,108586,Argentina,90,22.0,Malbec
66005,108587,US,90,48.0,Pinot Noir
66006,108588,US,90,24.0,Pinot Noir
66007,108589,US,90,25.0,Chardonnay
66008,108594,US,90,46.0,Pinot Noir
66009,108595,US,90,15.0,Sauvignon Blanc
66010,108596,US,90,35.0,Pinot Noir
66011,108598,France,90,24.0,Red Blend
66012,108599,US,90,40.0,Pinot Noir
66013,108631,US,89,33.0,Red Blend
66014,108634,Chile,89,21.0,Syrah
66015,108635,France,89,34.0,Chardonnay
66016,108637,US,89,22.0,Merlot
66017,108639,France,89,45.0,Chardonnay
66018,108641,US,89,12.0,Chardonnay
66019,108642,US,89,50.0,Cabernet Sauvignon
66020,108643,Argentina,89,19.0,Malbec
66021,108644,Chile,89,17.0,Cabernet Sauvignon
66022,108645,US,89,30.0,Cabernet Sauvignon
66023,108646,Argentina,89,25.0,Red Blend
66024,108647,US,89,38.0,Red Blend
66025,108648,Argentina,89,30.0,Malbec
66026,108649,Argentina,89,20.0,Malbec
66027,108650,US,89,35.0,Merlot
66028,108651,France,89,70.0,Chardonnay
66029,108652,US,89,42.0,Syrah
66030,108653,US,89,45.0,Cabernet Sauvignon
66031,108655,Italy,89,30.0,Red Blend
66032,108656,US,89,28.0,Red Blend
66033,108658,US,89,10.0,White Blend
66034,108659,Chile,89,30.0,Red Blend
66035,108660,US,81,20.0,Pinot Noir
66036,108663,US,81,28.0,Merlot
66037,108664,Spain,81,19.0,Tempranillo
66038,108668,US,81,19.0,Merlot
66039,108669,US,81,18.0,Syrah
66040,108672,US,80,20.0,Syrah
66041,108673,US,80,33.0,Sangiovese
66042,108674,US,80,18.0,Zinfandel
